X,Y,time_us
43,30,9609
43,31,10124
43,32,10655
43,33,11187
43,34,11707
43,35,12277
43,36,12814
43,37,13365
43,38,13936
43,39,14491
43,40,15058
43,41,15609
43,42,16183
44,5,527
44,6,692
44,7,876
44,8,1085
44,9,1297
44,10,1553
44,11,1829
44,12,2114
44,13,2417
44,14,2734
44,15,3088
44,16,3433
44,17,3844
44,18,4217
44,19,4614
44,20,5035
44,21,5463
44,22,5901
44,23,6366
44,24,6833
44,25,7325
44,26,7817
44,27,8318
44,28,8808
44,29,9359
44,30,9888
44,31,10423
44,32,10973
44,33,11527
44,34,12082
44,35,12662
44,36,13214
44,37,13806
44,38,14381
44,39,14955
44,40,15539
44,41,16140
44,42,16709
44,43,17332
45,5,522
45,6,707
45,7,911
45,8,1096
45,9,1338
45,10,1599
45,11,1869
45,12,2180
45,13,2484
45,14,2814
45,15,3166
45,16,3532
45,17,3917
45,18,4314
45,19,4734
45,20,5158
45,21,5603
45,22,6058
45,23,6543
45,24,7019
45,25,7518
45,26,8029
45,27,8551
45,28,9081
45,29,9620
45,30,10152
45,31,10724
45,32,11297
45,33,11853
45,34,12444
45,35,13040
45,36,13623
45,37,14233
45,38,14835
45,39,15430
45,40,16060
45,41,16656
45,42,17290
45,43,17895
45,44,18511
46,5,537
46,6,713
46,7,915
46,8,1126
46,9,1359
46,10,1623
46,11,1914
46,12,2212
46,13,2541
46,14,2888
46,15,3230
46,16,3605
46,17,4002
46,18,4424
46,19,4826
46,20,5285
46,21,5744
46,22,6210
46,23,6721
46,24,7210
46,25,7720
46,26,8243
46,27,8776
46,28,9331
46,29,9885
46,30,10439
46,31,11025
46,32,11609
46,33,12203
46,34,12804
46,35,13404
46,36,14018
46,37,14647
46,38,15276
46,39,15893
46,40,16537
46,41,17176
46,42,17811
46,43,18460
46,44,19103
46,45,19750
47,5,600
47,6,731
47,7,916
47,8,1150
47,9,1399
47,10,1657
47,11,1962
47,12,2275
47,13,2604
47,14,2947
47,15,3310
47,16,3690
47,17,4115
47,18,4529
47,19,4956
47,20,5413
47,21,5887
47,22,6383
47,23,6874
47,24,7392
47,25,7909
47,26,8465
47,27,9014
47,28,9570
47,29,10129
47,30,10736
47,31,11339
47,32,11937
47,33,12541
47,34,13177
47,35,13804
47,36,14400
47,37,15085
47,38,15722
47,39,16375
47,40,17000
47,41,17691
47,42,18350
47,43,19013
47,44,19698
47,45,20354
47,46,21004
48,5,563
48,6,738
48,7,935
48,8,1168
48,9,1431
48,10,1735
48,11,1999
48,12,2319
48,13,2647
48,14,3009
48,15,3393
48,16,3781
48,17,4191
48,18,4635
48,19,5079
48,20,5543
48,21,6019
48,22,6539
48,23,7037
48,24,7574
48,25,8122
48,26,8666
48,27,9249
48,28,9820
48,29,10413
48,30,11016
48,31,11632
48,32,12246
48,33,12879
48,34,13530
48,35,14164
48,36,14823
48,37,15491
48,38,16167
48,39,16844
48,40,17520
48,41,18210
48,42,18887
48,43,19587
48,44,20276
48,45,20969
48,46,21662
48,47,22389
49,5,579
49,6,760
49,7,954
49,8,1206
49,9,1457
49,10,1735
49,11,2048
49,12,2372
49,13,2709
49,14,3077
49,15,3464
49,16,3879
49,17,4304
49,18,4729
49,19,5194
49,20,5673
49,21,6177
49,22,6692
49,23,7208
49,24,7746
49,25,8304
49,26,8892
49,27,9466
49,28,10063
49,29,10668
49,30,11288
49,31,11928
49,32,12570
49,33,13205
49,34,13896
49,35,14553
49,36,15224
49,37,15919
49,38,16599
49,39,17297
49,40,18000
49,41,18747
49,42,19425
49,43,20144
49,44,20852
49,45,21581
49,46,22337
49,47,23061
49,48,23784
50,5,595
50,6,755
50,7,988
50,8,1213
50,9,1488
50,10,1779
50,11,2092
50,12,2409
50,13,2770
50,14,3151
50,15,3534
50,16,3966
50,17,4392
50,18,4817
50,19,5324
50,20,5805
50,21,6318
50,22,6837
50,23,7380
50,24,7941
50,25,8518
50,26,9099
50,27,9698
50,28,10326
