X,Y,time_us
37,39,10056
39,38,8272
38,39,10355
39,39,8576
40,5,584
5,40,1431
40,6,737
6,40,1644
40,7,891
7,40,1829
40,8,995
8,40,1956
40,9,1161
9,40,2185
40,10,1302
10,40,2506
40,11,1457
11,40,2564
40,12,1723
12,40,2886
40,13,1844
13,40,3104
40,14,2098
14,40,3416
40,15,2252
15,40,3572
40,16,2386
16,40,3751
40,17,2657
17,40,4034
40,18,2868
18,40,4283
40,19,3118
19,40,4594
40,20,3338
20,40,4787
40,21,3583
21,40,5110
40,22,3863
22,40,5393
40,23,4148
23,40,5679
40,24,4353
24,40,5839
40,25,4627
25,40,6285
40,26,4919
26,40,6539
40,27,5223
27,40,6833
40,28,5461
28,40,7137
40,29,5832
29,40,7549
40,30,6048
30,40,7829
40,31,6381
31,40,8157
40,32,6607
32,40,8367
40,33,6957
33,40,8864
40,34,7249
34,40,9181
40,35,7573
35,40,9492
40,36,7832
36,40,9764
40,37,8168
37,40,10283
40,38,8492
38,40,10610
40,39,8802
39,40,10954
40,40,8996
41,5,599
5,41,1436
41,6,721
6,41,1689
41,7,899
7,41,1895
41,8,1011
8,41,2051
41,9,1169
9,41,2237
41,10,1321
10,41,2462
41,11,1505
11,41,2716
41,12,1654
12,41,2941
41,13,1860
13,41,3170
41,14,2049
14,41,3439
41,15,2282
15,41,3637
41,16,2454
16,41,3831
41,17,2708
17,41,4082
41,18,2942
18,41,4404
41,19,3200
19,41,4676
41,20,3402
20,41,4980
41,21,3689
21,41,5220
41,22,3944
22,41,5586
41,23,4230
23,41,5861
41,24,4440
24,41,6033
41,25,4713
25,41,6434
41,26,5031
26,41,6771
41,27,5351
27,41,7075
41,28,5588
28,41,7377
41,29,5929
29,41,7665
41,30,6238
30,41,8105
41,31,6566
31,41,8421
41,32,6796
32,41,8645
41,33,7205
33,41,8999
41,34,7459
34,41,9483
41,35,7786
35,41,9822
41,36,8068
36,41,10164
41,37,8390
37,41,10441
41,38,8716
38,41,11068
41,39,9069
39,41,11375
41,40,9306
40,41,11673
41,41,9654
42,5,605
5,42,1498
42,6,747
6,42,1676
42,7,916
7,42,1987
42,8,1020
8,42,2019
42,9,1205
9,42,2307
42,10,1338
10,42,2630
42,11,1531
11,42,2807
42,12,1672
12,42,3084
42,13,1984
13,42,3214
42,14,2091
14,42,3475
42,15,2399
15,42,3789
42,16,2504
16,42,3942
42,17,2745
17,42,4241
42,18,2990
18,42,4570
42,19,3336
19,42,4814
42,20,3471
20,42,5101
42,21,3829
21,42,5391
42,22,4043
22,42,5659
42,23,4311
23,42,6057
42,24,4549
24,42,6232
42,25,4863
25,42,6582
42,26,5154
26,42,6918
42,27,5468
27,42,7313
42,28,5724
28,42,7621
42,29,6079
29,42,7930
42,30,6393
30,42,8248
42,31,6733
31,42,8724
42,32,6978
32,42,9012
42,33,7325
33,42,9343
42,34,7663
34,42,9647
42,35,7996
35,42,10160
42,36,8294
36,42,10502
42,37,8648
37,42,10826
42,38,8984
38,42,11167
42,39,9365
39,42,11720
42,40,9596
40,42,12020
42,41,9961
41,42,12406
42,42,10268
43,5,586
5,43,1560
43,6,800
6,43,1763
43,7,869
7,43,1980
43,8,1037
8,43,2145
43,9,1179
9,43,2376
43,10,1394
10,43,2640
43,11,1548
11,43,2846
43,12,1726
12,43,3143
43,13,1929
13,43,3355
43,14,2150
14,43,3674
43,15,2357
15,43,3850
43,16,2556
16,43,4127
43,17,2814
17,43,4376
43,18,3053
18,43,4643
43,19,3326
19,43,4898
43,20,3538
20,43,5241
43,21,3836
21,43,5642
43,22,4116
22,43,5844
43,23,4433
23,43,6141
43,24,4647
24,43,6430
43,25,4952
25,43,6777
43,26,5269
26,43,7099
43,27,5636
27,43,7405
43,28,5886
28,43,7852
43,29,6211
29,43,8185
43,30,6564
30,43,8527
43,31,6911
31,43,8857
43,32,7153
32,43,9246
43,33,7512
33,43,9683
43,34,7879
34,43,9981
43,35,8258
35,43,10299
43,36,8506
36,43,10850
43,37,8877
37,43,11208
43,38,9258
38,43,11548
43,39,9619
39,43,11903
43,40,9869
40,43,12400
43,41,10223
41,43,12792
43,42,10627
42,43,13173
43,43,10995
44,5,634
5,44,1539
44,6,782
6,44,1749
44,7,934
7,44,2001
44,8,1058
8,44,2100
44,9,1221
9,44,2383
44,10,1392
10,44,2612
44,11,1580
11,44,2869
44,12,1737
12,44,3117
44,13,1961
13,44,3420
44,14,2189
14,44,3663
44,15,2402
15,44,3934
44,16,2591
16,44,4086
44,17,2851
17,44,4440
44,18,3126
18,44,4740
44,19,3408
19,44,5014
44,20,3612
20,44,5291
44,21,3920
21,44,5659
44,22,4239
22,44,6041
44,23,4548
23,44,6302
44,24,4760
24,44,6545
44,25,5105
25,44,6976
44,26,5400
26,44,7352
44,27,5739
27,44,7588
44,28,6024
28,44,7951
44,29,6373
29,44,8392
44,30,6728
30,44,8734
44,31,7080
31,44,9069
44,32,7331
32,44,9304
44,33,7731
33,44,9877
44,34,8068
34,44,10240
44,35,8448
35,44,10603
44,36,8743
36,44,10942
44,37,9143
37,44,11508
44,38,9499
38,44,11883
44,39,9916
39,44,12272
44,40,10162
40,44,12489
44,41,10546
41,44,13159
44,42,10939
42,44,13534
44,43,11320
43,44,13920
44,44,11599
45,5,617
5,45,1575
45,6,786
6,45,1803
45,7,945
7,45,2085
45,8,1070
8,45,2284
45,9,1220
9,45,2492
45,10,1483
10,45,2689
45,11,1600
11,45,2988
45,12,1767
12,45,3238
45,13,1995
13,45,3484
45,14,2223
14,45,3757
45,15,2465
15,45,4052
45,16,2642
16,45,4297
45,17,2902
17,45,4538
45,18,3184
18,45,4855
45,19,3468
19,45,5161
45,20,3762
20,45,5458
45,21,4011
21,45,5773
45,22,4318
22,45,6166
45,23,4625
23,45,6495
45,24,4867
24,45,6722
45,25,5197
25,45,7113
45,26,5519
26,45,7583
45,27,5897
27,45,7824
45,28,6170
28,45,8193
45,29,6544
29,45,8537
45,30,6876
30,45,9037
45,31,7251
31,45,9374
45,32,7513
32,45,9625
45,33,7887
33,45,10021
45,34,8276
34,45,10560
45,35,8682
35,45,10989
45,36,8986
36,45,11312
45,37,9383
37,45,11721
45,38,9767
38,45,12258
45,39,10187
39,45,12657
45,40,10445
40,45,12948
45,41,10848
41,45,13384
45,42,11228
42,45,13968
45,43,11635
43,45,14398
45,44,11954
44,45,14791
45,45,12354
46,5,622
5,46,1609
46,6,780
6,46,1839
46,7,949
7,46,2132
46,8,1088
8,46,2282
46,9,1255
9,46,2540
46,10,1415
10,46,2743
46,11,1649
11,46,3165
46,12,1801
12,46,3302
46,13,2047
13,46,3579
46,14,2251
14,46,3843
46,15,2505
15,46,4231
46,16,2688
16,46,4365
46,17,2976
17,46,4673
46,18,3228
18,46,4949
46,19,3544
19,46,5302
46,20,3769
20,46,5625
46,21,4092
21,46,5972
46,22,4396
22,46,6259
46,23,4730
23,46,6690
46,24,4987
24,46,6901
46,25,5375
25,46,7314
46,26,5663
26,46,7695
46,27,6018
27,46,8077
46,28,6312
28,46,8443
46,29,6692
29,46,8792
46,30,7053
30,46,9157
46,31,7454
31,46,9688
46,32,7682
32,46,9898
46,33,8090
33,46,10396
46,34,8501
34,46,10696
46,35,8867
35,46,11257
46,36,9217
36,46,11655
46,37,9624
37,46,12048
46,38,10031
38,46,12432
46,39,10452
39,46,13050
46,40,10729
40,46,13356
46,41,11159
41,46,13759
46,42,11569
42,46,14171
46,43,11997
43,46,14830
46,44,12309
44,46,15254
46,45,12742
45,46,15667
46,46,13138
47,5,637
5,47,1669
47,6,795
6,47,1892
47,7,956
7,47,2170
47,8,1079
8,47,2308
47,9,1290
9,47,2597
47,10,1447
10,47,2832
47,11,1652
11,47,3134
47,12,1825
12,47,3423
47,13,2056
13,47,3698
47,14,2287
14,47,3957
47,15,2538
15,47,4302
47,16,2755
16,47,4454
47,17,3010
17,47,4796
47,18,3290
18,47,5108
47,19,3610
19,47,5412
47,20,3854
20,47,5788
47,21,4182
21,47,6110
47,22,4565
22,47,6471
47,23,4825
23,47,6870
47,24,5059
24,47,7110
47,25,5421
25,47,7510
47,26,5788
26,47,7850
47,27,6156
27,47,8215
47,28,6438
28,47,8702
47,29,6832
29,47,9062
47,30,7207
30,47,9440
47,31,7595
31,47,9842
47,32,7895
32,47,10226
47,33,8290
33,47,10671
47,34,8690
34,47,11061
47,35,9128
35,47,11441
47,36,9439
36,47,12024
47,37,9851
37,47,12429
47,38,10287
38,47,12880
47,39,10710
39,47,13256
47,40,10995
40,47,13768
47,41,11470
41,47,14217
47,42,11870
42,47,14635
47,43,12329
43,47,15048
47,44,12628
44,47,15742
47,45,13108
45,47,16185
47,46,13522
46,47,16606
47,47,13904
48,5,686
5,48,1689
48,6,810
6,48,1952
48,7,992
7,48,2164
48,8,1116
8,48,2358
48,9,1293
9,48,2642
48,10,1475
10,48,2926
48,11,1696
11,48,3191
48,12,1867
12,48,3428
48,13,2111
13,48,3761
48,14,2331
14,48,4092
48,15,2678
15,48,4409
48,16,2788
16,48,4571
48,17,3086
17,48,4910
48,18,3376
18,48,5198
48,19,3674
19,48,5527
48,20,3919
20,48,5824
48,21,4239
21,48,6232
48,22,4557
22,48,6599
48,23,4897
23,48,6947
48,24,5166
24,48,7136
48,25,5534
25,48,7683
48,26,5884
26,48,8038
48,27,6266
27,48,8391
48,28,6649
28,48,8745
48,29,6957
29,48,9264
48,30,7349
30,48,9651
48,31,7806
31,48,10043
48,32,8034
32,48,10289
48,33,8467
33,48,10965
48,34,8854
34,48,11319
48,35,9362
35,48,11721
48,36,9619
36,48,12087
48,37,10057
37,48,12784
48,38,10559
38,48,13110
48,39,10941
39,48,13552
48,40,11241
40,48,13845
48,41,11679
41,48,14615
48,42,12118
42,48,15002
48,43,12586
43,48,15436
48,44,12907
44,48,15829
48,45,13364
45,48,16535
48,46,13816
46,48,16994
48,47,14260
47,48,17457
48,48,17956
49,5,772
5,49,1893
49,6,888
6,49,1976
49,7,998
7,49,2327
49,8,1178
8,49,2503
49,9,1316
9,49,2718
49,10,1495
10,49,3097
49,11,1723
11,49,3323
49,12,1886
12,49,3551
49,13,2128
13,49,3811
49,14,2376
14,49,4160
49,15,2644
15,49,4451
49,16,2849
16,49,4629
49,17,3134
17,49,4979
49,18,3405
18,49,5357
49,19,3708
19,49,5682
49,20,4001
20,49,6024
49,21,4325
21,49,6348
49,22,4654
22,49,6789
49,23,5001
23,49,7126
49,24,5278
24,49,7379
49,25,5648
25,49,7785
49,26,5996
26,49,8324
49,27,6382
27,49,8615
49,28,6705
28,49,9007
49,29,7180
29,49,9410
49,30,7497
30,49,9949
49,31,7944
31,49,10336
49,32,8228
32,49,10613
49,33,8646
33,49,11102
49,34,9056
34,49,11642
49,35,9518
35,49,12124
49,36,9861
36,49,12491
49,37,10310
37,49,12912
49,38,10752
38,49,13548
49,39,11174
39,49,13977
49,40,11525
40,49,14298
49,41,11969
41,49,14760
49,42,12406
42,49,15461
49,43,12899
43,49,15901
49,44,13262
44,49,16374
49,45,13738
45,49,16787
49,46,14158
46,49,17548
49,47,14652
47,49,18001
49,48,18540
48,49,21806
49,49,22759
50,5,793
5,50,1844
50,6,882
6,50,2062
50,7,1022
7,50,2334
50,8,1142
8,50,2470
50,9,1314
