X,Y,time_us
25,15,8079
19,17,7215
17,9,2545
22,7,2180
61,9,8352
25,18,10810
63,8,7049
89,84,861348
65,16,25100
11,7,1340
90,49,347020
89,48,296143
21,18,8959
60,19,31489
56,47,138985
16,5,1148
57,44,127978
45,7,4075
66,46,166482
30,8,3528
8,5,647
33,13,8551
65,25,56240
40,23,27969
30,27,25515
52,31,63629
45,20,25180
23,9,3395
88,36,152800
10,5,876
49,35,72417
14,14,3891
29,5,1690
5,5,497
16,14,4405
30,10,5061
66,57,320229
28,13,7408
53,6,3714
71,52,298065
14,7,1658
10,6,1061
36,20,19627
16,7,1719
12,6,1225
69,54,307694
71,32,97065
6,6,701
22,7,2235
86,38,164416
10,7,1223
21,13,5344
57,15,19420
36,12,8180
90,81,819736
79,42,178036
67,42,145573
13,8,1762
64,44,148514
25,17,9893
59,38,104920
16,9,2386
59,42,124072
34,16,12587
83,69,572814
54,18,25578
77,25,67865
37,36,52284
79,64,476242
51,47,122530
60,31,75417
49,43,100823
71,49,268599
29,7,2920
73,62,413121
29,25,21843
46,23,32989
28,19,13495
74,33,107268
46,32,57778
8,5,667
41,15,13830
6,5,591
10,6,983
56,52,228006
73,37,129484
69,57,336907
35,6,2705
42,33,54060
14,13,3538
75,15,25758
49,23,35314
27,26,20930
59,30,69811
75,27,75826
56,14,16826
61,57,293040
85,16,33156
53,12,12137
39,20,21509
41,40,70480
20,14,5739
16,5,1138
75,63,437370
76,42,169862
63,60,331280
46,26,40847
49,33,65748
59,39,109650
33,25,25466
70,28,75061
81,75,638565
45,20,25263
54,12,12407
51,5,2666
56,44,124973
50,36,77911
44,40,77890
75,24,61116
33,30,33871
42,38,67475
72,48,234813
58,6,4115
20,7,2045
21,16,7419
68,54,302614
48,36,74011
54,48,170804
88,83,833597
87,55,409271
69,63,398437
24,5,1591
59,9,8117
30,16,10996
77,14,23334
