X,Y,time_us
94,63,13
15,91,6
19,83,13
65,43,14
53,9,6
41,47,13
64,45,7
92,54,7
62,46,6
80,10,12
95,94,5
64,100,7
66,12,5
22,31,4
56,81,4
94,93,12
72,66,6
100,22,12
48,33,12
77,49,12
15,29,12
11,44,5
27,16,6
68,73,11
39,88,11
16,81,6
52,40,12
13,11,6
52,91,5
88,47,13
65,85,6
88,48,12
