X,Y,time_us
68,97,0
29,54,1
86,71,0
89,61,0
77,31,1
81,78,0
55,92,1
56,47,1
50,51,10
58,78,1
26,7,0
19,80,0
47,54,0
29,14,1
75,42,0
6,77,0
92,42,0
20,54,1
61,52,1
31,97,0
66,63,0
57,71,0
63,17,1
9,28,0
8,26,0
6,35,0
16,11,0
44,44,0
45,93,0
100,25,0
84,88,0
32,90,0
32,42,10
68,62,1
72,28,1
82,42,0
32,100,0
45,51,0
30,52,0
14,30,0
6,34,0
86,69,0
93,56,1
57,49,0
46,67,0
12,29,0
67,14,0
98,57,1
45,31,0
58,68,1
94,21,0
65,93,0
24,7,0
83,67,0
95,65,1
22,47,0
16,71,0
37,63,0
84,22,0
22,82,1
30,88,1
21,15,1
19,29,0
99,74,0
98,87,0
28,79,0
34,10,1
51,11,0
7,23,0
36,35,1
17,65,11
66,47,1
64,41,0
99,95,0
48,32,0
48,74,0
93,74,11
63,60,1
27,34,10
21,36,0
68,58,0
77,93,1
89,34,0
61,19,1
42,43,1
13,16,1
13,100,0
27,50,0
24,12,1
49,32,1
68,30,0
61,27,11
99,73,1
36,100,0
24,70,1
59,91,0
24,6,0
10,46,0
66,95,1
38,36,1
99,63,0
37,5,0
86,50,0
27,18,1
25,97,1
84,42,1
62,80,0
62,50,0
77,39,0
78,30,1
39,100,0
79,52,0
58,82,0
66,66,0
75,50,1
40,56,0
78,75,0
49,64,0
40,82,0
90,21,0
30,22,0
48,75,0
46,6,1
80,6,0
96,35,0
38,53,0
46,87,0
76,31,0
69,31,1
23,31,0
63,100,0
65,37,10
17,67,0
84,32,0
32,86,0
75,77,0
85,58,0
30,52,0
47,51,1
65,11,11
82,88,0
13,95,1
93,29,0
69,47,1
18,84,0
79,79,0
66,35,11
90,46,0
37,66,0
89,30,0
84,58,0
5,76,1
53,39,0
75,40,0
38,90,1
39,33,0
75,31,0
23,90,1
50,54,0
22,93,0
100,61,11
78,57,1
35,14,0
57,19,0
97,86,0
21,35,0
86,80,0
47,73,0
87,71,10
66,52,0
7,30,0
66,57,0
80,57,1
84,12,0
13,89,0
100,54,1
7,50,0
9,68,0
21,48,0
86,75,0
25,98,1
55,30,0
95,16,0
99,27,1
55,46,1
72,16,0
56,7,0
63,17,0
7,98,0
10,18,0
67,11,0
65,52,0
88,71,1
74,34,0
10,94,0
46,70,1
42,81,1
7,26,0
36,51,0
80,35,1
88,22,0
59,63,0
51,6,11
32,34,0
32,36,1
39,10,1
31,76,0
62,85,0
72,12,0
74,80,0
68,77,0
94,32,0
59,17,1
11,6,1
66,72,0
31,73,0
81,53,1
38,69,0
18,87,0
39,72,0
30,23,0
17,14,0
6,77,0
10,18,0
15,7,1
19,57,0
62,85,0
95,59,1
