X,Y,time_us
74,20,5787
54,51,26869
43,19,3293
22,22,2214
9,9,558
85,81,82736
61,59,37099
45,9,1284
37,28,4910
23,22,2293
82,28,11091
38,30,5678
15,5,454
67,25,7480
8,5,320
72,18,4668
80,27,10254
25,10,994
28,6,615
28,19,2221
61,6,935
77,9,1766
5,5,285
55,6,879
12,12,779
69,35,13535
33,30,4781
11,8,544
7,7,450
29,8,821
46,20,3681
31,23,3182
9,7,469
37,5,606
5,5,289
69,55,37502
78,49,34454
71,57,40116
64,47,20092
84,33,15107
76,36,15691
19,10,838
58,51,28516
68,38,15331
22,8,716
32,6,645
34,20,2803
16,8,607
46,22,4275
56,16,3085
57,23,5656
66,34,12277
39,9,1135
37,13,1684
19,12,993
8,6,447
79,69,59951
39,30,5843
49,42,12191
19,7,594
71,20,5471
79,32,13400
31,16,1903
31,16,1922
74,69,56081
60,5,840
71,12,2453
48,16,2708
20,9,772
45,15,2386
31,26,3740
86,41,22476
87,37,19121
81,75,70286
55,18,3781
21,10,923
65,58,38172
59,19,4379
64,34,11882
52,19,3832
77,7,1344
39,39,8334
16,11,884
77,54,39972
56,18,3822
10,7,539
69,20,5326
58,7,1073
80,38,18234
90,67,65337
53,37,11107
13,10,705
36,20,2955
29,10,1065
33,17,2181
26,14,1441
50,46,14243
8,6,405
34,25,3792
23,17,1671
5,5,296
39,8,959
18,8,710
50,32,8209
64,33,11281
32,6,635
36,27,4540
68,44,19274
12,9,633
28,13,1371
21,19,1783
12,5,437
21,19,1778
55,54,29482
76,66,54057
79,64,52296
88,77,78770
85,13,3339
67,16,3617
75,63,49500
19,13,1175
33,33,5395
76,26,9112
19,5,459
87,58,50022
5,5,352
8,8,531
63,43,17126
43,10,1351
65,55,35396
25,7,756
80,65,54763
7,6,419
51,30,7644
54,54,28797
36,27,4638
48,35,9078
26,6,622
70,44,19942
86,85,90878
23,10,1048
20,17,1510
41,38,8566
25,19,2022
23,15,1460
23,19,1909
73,47,23430
72,48,26254
71,56,38727
83,83,84494
82,18,5383
31,20,2646
34,13,1603
89,6,1162
50,25,5578
23,20,2014
64,5,765
49,48,18109
12,10,802
17,16,1254
28,27,3498
68,39,15987
13,5,442
53,15,2726
8,7,487
48,32,7828
60,51,29456
42,19,3268
38,36,7209
84,74,71185
32,30,4707
56,6,875
65,34,12074
12,6,462
22,18,1682
46,21,3982
71,54,37130
21,8,815
55,45,15572
12,7,508
60,49,27151
81,53,40440
48,28,6451
67,44,18968
43,18,3065
24,10,981
60,59,36555
13,12,923
85,39,20472
24,10,955
49,32,8024
28,7,692
85,48,30894
53,19,3989
64,31,10276
73,73,59963
90,63,58752
63,30,9635
88,37,19331
25,17,1782
53,9,1359
19,12,1000
25,11,1076
33,12,1371
52,40,12080
8,6,443
12,9,663
90,56,48133
28,21,2604
8,7,484
66,19,4730
9,8,517
9,5,375
30,30,4304
57,11,1861
25,6,621
15,9,671
35,11,1298
84,65,57426
42,33,7205
12,7,551
7,5,333
5,5,246
63,19,4570
90,42,24543
40,36,7616
47,44,12372
84,6,1121
18,8,625
28,7,678
