X,Y,time_us
30,25,22809
25,30,27504
30,26,24223
26,30,28873
30,27,25679
27,30,30269
30,28,27067
28,30,31704
30,29,28557
29,30,33180
30,30,29933
31,5,1826
5,31,4681
31,6,2465
6,31,5625
31,7,3099
7,31,6600
31,8,3753
8,31,7701
31,9,4537
9,31,8671
31,10,5369
10,31,9667
31,11,6256
11,31,10728
31,12,7286
12,31,11860
31,13,8209
13,31,13029
31,14,9280
14,31,14249
31,15,10427
15,31,15475
31,16,11519
16,31,16519
31,17,12764
17,31,17871
31,18,14021
18,31,19139
31,19,15324
19,31,20500
31,20,16629
20,31,21826
31,21,18054
21,31,23324
31,22,19472
22,31,24678
31,23,20892
23,31,26097
31,24,22298
24,31,27319
31,25,23761
25,31,28896
31,26,25287
26,31,30366
31,27,26841
27,31,31833
31,28,28314
28,31,33325
31,29,29858
29,31,34929
31,30,31440
30,31,36423
31,31,32931
32,5,1868
5,32,4820
32,6,2509
6,32,5790
32,7,3146
7,32,6838
32,8,3847
8,32,7918
32,9,4643
9,32,8960
32,10,5505
10,32,10038
32,11,6442
11,32,11165
32,12,7380
12,32,12276
32,13,8455
13,32,13543
32,14,9554
14,32,14768
32,15,10701
15,32,16125
32,16,11877
16,32,17199
32,17,13158
17,32,18623
32,18,14456
18,32,20001
32,19,15805
19,32,21359
32,20,17170
20,32,22729
32,21,18610
21,32,24248
32,22,20106
22,32,25771
32,23,21589
23,32,27314
32,24,23034
24,32,28562
32,25,24638
25,32,30182
32,26,26198
26,32,31778
32,27,27785
27,32,33338
32,28,29357
28,32,34887
32,29,31010
29,32,36513
32,30,32606
30,32,38171
32,31,34248
31,32,39802
32,32,35786
33,5,1906
5,33,5054
33,6,2611
6,33,6109
33,7,3267
7,33,7136
33,8,3956
8,33,8224
33,9,4773
9,33,9354
33,10,5690
10,33,10504
33,11,6724
11,33,11677
33,12,7621
12,33,12857
33,13,8744
13,33,14144
33,14,9901
14,33,15463
33,15,11107
15,33,16856
33,16,12279
16,33,18014
33,17,13594
17,33,19447
33,18,15000
18,33,20886
33,19,16394
19,33,22374
33,20,17837
20,33,23821
33,21,19321
21,33,25356
33,22,20857
22,33,26933
33,23,22425
23,33,28634
33,24,23976
24,33,29909
33,25,25600
25,33,31689
33,26,27243
26,33,33352
33,27,28914
27,33,34903
33,28,30576
28,33,36605
33,29,32304
29,33,38300
33,30,33971
30,33,39977
33,31,35720
31,33,41739
33,32,37408
32,33,43224
33,33,39130
34,5,1962
5,34,5274
34,6,2735
6,34,6402
34,7,3324
7,34,7449
34,8,4082
8,34,8587
34,9,4907
9,34,9773
34,10,5813
10,34,10923
34,11,6853
11,34,12147
34,12,7859
12,34,13430
34,13,8994
13,34,14741
34,14,10184
14,34,16198
34,15,11459
15,34,17579
34,16,12701
16,34,18755
34,17,14064
17,34,20323
34,18,15499
18,34,21815
34,19,16965
19,34,23277
34,20,18442
20,34,24896
34,21,20015
21,34,26512
34,22,21684
22,34,28146
34,23,23279
23,34,29853
34,24,24851
24,34,31269
34,25,26578
25,34,33076
34,26,28301
26,34,34760
34,27,30089
27,34,36542
34,28,31811
28,34,38297
34,29,33601
29,34,40110
34,30,35405
30,34,41870
34,31,37250
31,34,43719
34,32,39004
32,34,45273
34,33,40854
33,34,47186
34,34,42647
35,5,2000
5,35,5521
35,6,2675
6,35,6602
35,7,3518
7,35,7767
