SOURCE:

[ 0.380002064000000, -0.243142362000000, -0.319745920000000,  0.759988110000000]

[0.0108367950000000, -0.484535765000000,  0.687703766000000, -0.361039414000000]

[ 0.182981080000000, -0.585235722000000, -0.862443925000000,  0.961136338000000]

[ 0.109569827000000,  0.252523862000000, -0.180186213000000, -0.829990423000000]

TEMP:

[ 0.883339159000000, -0.372346961000000,   1.21804390000000, -0.592931535000000]

[-0.372346961000000,  0.838178271000000, -0.654563468000000, 0.0545750620000000]

[  1.21804390000000, -0.654563468000000,   2.04357551000000, -0.770070232000000]

[-0.592931535000000, 0.0545750620000000, -0.770070232000000,  0.797125022000000]

LLT:

[ 0.939861244000000, -0.372346961000000,   1.21804390000000, -0.592931535000000]

[-0.396172268000000,  0.825364044000000, -0.654563468000000, 0.0545750620000000]

[  1.29598268600000, -0.170992509000000,  0.578589621000000, -0.770070232000000]

[-0.630871353000000, -0.236693946000000, 0.0121938370000000,  0.585622441000000]

TIME:

173

rows,cols,time_us
63,43,7706

43,63,20556

63,45,8698

45,63,20612

63,47,9737

47,63,21379

63,49,10950

49,63,21441

63,51,12147

51,63,21418

63,53,13530

53,63,21477

63,55,14954

55,63,21749

63,57,16514

57,63,21771

63,59,18191

59,63,21763

63,61,19970

61,63,21756

63,63,21780

65,23,1458

23,65,17758

65,25,1749

25,65,17753

65,27,2073

27,65,17809

65,29,2458

29,65,17856

65,31,2897

31,65,20532

65,33,3903

33,65,20504

65,35,4532

35,65,20524

65,37,5177

37,65,20520

65,39,5950

39,65,20561

65,41,6783

41,65,22285

65,43,7673

43,65,22293

65,45,8713

45,65,22342

65,47,9736

47,65,22335

65,49,10951

49,65,23222

65,51,12183

51,65,23317

65,53,13537

53,65,23328

65,55,14990

55,65,23322

65,57,16571

57,65,23694

65,59,18157

59,65,23734

65,61,19932

61,65,23758

65,63,21816

63,65,23785

65,65,23765

67,25,1770

25,67,19003

67,27,2071

27,67,19026

67,29,2461

29,67,19029

67,31,2873

31,67,19076

67,33,3891

33,67,22008

67,35,4505

35,67,22030

67,37,5213

37,67,22009

67,39,5950

39,67,22018

67,41,6797

41,67,23997

67,43,7685

43,67,24011

67,45,8696

45,67,24010

67,47,9770

47,67,25134

67,49,10925

49,67,25204

67,51,12171

51,67,25180

67,53,13528

53,67,25205

67,55,14929

55,67,25726

67,57,16560

57,67,25714

67,59,18182

59,67,25744

67,61,19968

61,67,25748

67,63,21817

63,67,25907

67,65,23824

65,67,25883

67,67,25868

69,25,1750

25,69,20310

69,27,2081

27,69,20312

69,29,2445

29,69,20352

69,31,2893

31,69,23635

69,33,3902

33,69,23552

69,35,4536

35,69,23628

69,37,5181

37,69,23672

69,39,5929

39,69,25817

69,41,6797

41,69,25832

69,43,7687

43,69,25850

69,45,8678

45,69,25857

69,47,9750

47,69,25878

69,49,10944

49,69,27163

69,51,12162

51,69,27219

69,53,13511

53,69,27243

69,55,14977

55,69,27874

69,57,16559

57,69,27918

69,59,18182

59,69,27903

69,61,19955

61,69,27902

69,63,21800

63,69,28111

69,65,23822

65,69,28126

69,67,25905

67,69,28162

69,69,28110

71,25,1742

25,71,21613

71,27,2085

27,71,21606

71,29,2457

29,71,21630

71,31,2896

31,71,21637

71,33,3902

33,71,25193

71,35,4511

35,71,25228

71,37,5209

37,71,25211

71,39,5981

39,71,27692

71,41,6791

41,71,27670

71,43,7686

43,71,27732

71,45,8705

45,71,27718

71,47,9740

47,71,27763

71,49,10944

49,71,29259

71,51,12193

51,71,29245

71,53,13511

53,71,29318

71,55,14955

55,71,29297

71,57,16542

57,71,30071

71,59,18164

59,71,30110

71,61,19947

61,71,30121

71,63,21819

63,71,30147

71,65,23856

65,71,30419

71,67,25885

67,71,30440

71,69,28157

69,71,30445

71,71,30441

73,27,2092

27,73,23009

73,29,2481

29,73,23006

73,31,2915

31,73,26945

73,33,3883

33,73,26927

73,35,4500

35,73,26922

73,37,5205

37,73,26941

73,39,5960

39,73,29627

73,41,6830

41,73,29664

73,43,7688

43,73,29695

73,45,8691

45,73,29705

73,47,9734

47,73,29722

73,49,10944

49,73,31408

73,51,12158

51,73,31439

73,53,13524

53,73,31481

73,55,14930

55,73,32396

73,57,16548

57,73,32452

73,59,18174

59,73,32465

73,61,19967

61,73,32516

73,63,21788

63,73,32500

73,65,23819

65,73,32874

73,67,25909

67,73,32936

73,69,28181

69,73,32962

73,71,30476

71,73,32972

73,73,33020

75,27,2081

27,75,24395

75,29,2461

29,75,28667

75,31,2888

31,75,24412

75,33,3921

33,75,28628

75,35,4500

35,75,28662

75,37,5220

37,75,28694

75,39,5940

39,75,28659

75,41,6785

41,75,31656

75,43,7686

43,75,31690

75,45,8704

45,75,31713

75,47,9739

47,75,33636

75,49,10916

49,75,33647

75,51,12162

51,75,33665

75,53,13528

53,75,33720

75,55,14972

55,75,33735

75,57,16539

57,75,34853

75,59,18152

59,75,34871

75,61,19954

61,75,34919

75,63,21784

63,75,35372

75,65,23844

65,75,35417

75,67,25943

67,75,35440

75,69,28169

69,75,35464

75,71,30479

71,75,35464

75,73,32992

73,75,35585

75,75,35587

77,27,2089

27,77,25882

77,29,2442

29,77,25876

77,31,2926

31,77,30499

77,33,3928

33,77,30424

77,35,4513

35,77,30510

77,37,5203

37,77,30505

77,39,5945

39,77,30509

77,41,6814

41,77,33815

77,43,7676

43,77,33792

77,45,8690

45,77,33855

77,47,9770

47,77,33872

77,49,10920

49,77,36049

77,51,12152

51,77,36048

77,53,13551

53,77,37398

77,55,14959

55,77,37403

77,57,16574

57,77,37408

77,59,18157

59,77,37416

77,61,19973

61,77,37461

77,63,21797

63,77,37462

77,65,23845

65,77,38072

77,67,25901

67,77,38112

77,69,28146

69,77,38180

77,71,30493

71,77,38343

77,73,33017

73,77,38345

77,75,35623

75,77,38356

77,77,38379

79,29,2454

29,79,27364

79,31,2879

31,79,32343

79,33,3932

33,79,32279

79,35,4512

35,79,32309

79,37,5225

37,79,32337

79,39,5997

39,79,32358

79,41,6825

41,79,35972

79,43,7713

43,79,35984

79,45,8724

45,79,35987

79,47,9751

47,79,36005

79,49,10930

49,79,38420

79,51,12159

51,79,38461

79,53,13531

53,79,38463

79,55,14953

55,79,39957

79,57,16535

57,79,39988

79,59,18215

59,79,40038

79,61,19968

61,79,40024

79,63,21796

63,79,40842

79,65,23840

65,79,40847

79,67,25906

67,79,40873

79,69,28175

69,79,40892

79,71,30519

71,79,41161

79,73,33021

73,79,41171

79,75,35579

75,79,41187

79,77,38352

77,79,41179

79,79,41196

81,29,2462

29,81,28916

81,31,2888

31,81,34306

81,33,3919

33,81,34215

81,35,4514

35,81,34289

81,37,5238

37,81,34313

81,39,5969

