M1:

[ 0.380002, -0.243142, -0.319746,  0.759988]

83,110,77,22615

110,83,77,22456

77,110,83,22916

83,77,110,22582

83,110,80,23395

110,83,80,23235

80,110,83,23544

83,80,110,23451

83,110,83,24486

110,83,83,24316

83,83,110,24324

86,110,41,12762

110,86,41,12617

41,110,86,13086

86,41,110,12803

86,110,44,13573

110,86,44,13420

44,110,86,14107

86,44,110,13522

86,110,47,14714

110,86,47,14543

47,110,86,15127

86,47,110,14426

86,110,50,15534

110,86,50,15354

50,110,86,15728

86,50,110,15333

86,110,53,16351

110,86,53,16163

53,110,86,16749

86,53,110,16239

86,110,56,17163

110,86,56,16972

56,110,86,17397

86,56,110,17145

86,110,59,18303

110,86,59,18094

59,110,86,18371

86,59,110,18056

86,110,62,19117

110,86,62,18901

62,110,86,19388

86,62,110,18962

86,110,65,19942

110,86,65,19711

65,110,86,19991

86,65,110,19868

86,110,68,20751

110,86,68,20514

68,110,86,21009

86,68,110,20771

86,110,71,21889

110,86,71,21640

71,110,86,22028

86,71,110,21680

86,110,74,22704

110,86,74,22450

74,110,86,22628

86,74,110,22589

86,110,77,23528

110,86,77,23260

77,110,86,23648

86,77,110,23493

86,110,80,24338

110,86,80,24063

80,110,86,24302

86,80,110,24399

86,110,83,25476

110,86,83,25186

83,110,86,25270

86,83,110,25307

86,110,86,26314

110,86,86,25997

86,86,110,26211

89,110,41,13060

110,89,41,13055

41,110,89,13492

89,41,110,13092

89,110,44,13889

110,89,44,13886

44,110,89,14544

89,44,110,13833

89,110,47,15051

110,89,47,15042

47,110,89,15597

89,47,110,14760

89,110,50,15887

110,89,50,15887

50,110,89,16216

89,50,110,15685

89,110,53,16727

110,89,53,16723

53,110,89,17270

89,53,110,16613

89,110,56,17561

110,89,56,17557

56,110,89,17938

89,56,110,17537

89,110,59,18715

110,89,59,18716

59,110,89,18941

89,59,110,18469

89,110,62,19557

110,89,62,19556

62,110,89,19991

89,62,110,19394

89,110,65,20398

110,89,65,20397

65,110,89,20611

89,65,110,20323

89,110,68,21227

110,89,68,21223

68,110,89,21666

89,68,110,21249

89,110,71,22384

110,89,71,22387

71,110,89,22715

89,71,110,22177

89,110,74,23224

110,89,74,23225

74,110,89,23335

89,74,110,23107

89,110,77,24063

110,89,77,24064

77,110,89,24386

89,77,110,24034

89,110,80,24896

110,89,80,24897

80,110,89,25056

89,80,110,24961

89,110,83,26056

110,89,83,26056

83,110,89,26053

89,83,110,25887

89,110,86,26894

110,89,86,26896

86,110,89,27112

89,86,110,26814

89,110,89,27732

110,89,89,27736

89,89,110,27741

92,110,41,13550

110,92,41,13491

41,110,92,13895

92,41,110,13389

92,110,44,14413

110,92,44,14351

44,110,92,14972

92,44,110,14356

92,110,47,15616

110,92,47,15551

47,110,92,16057

92,47,110,15315

92,110,50,16488

110,92,50,16415

50,110,92,16699

92,50,110,16276

92,110,53,17363

110,92,53,17284

53,110,92,17778

92,53,110,17240

92,110,56,18223

110,92,56,18142

56,110,92,18472

92,56,110,18204

92,110,59,19426

110,92,59,19345

59,110,92,19505

92,59,110,19165

92,110,62,20294

110,92,62,20209

62,110,92,20584

92,62,110,20129

92,110,65,21168

110,92,65,21075

65,110,92,21227

92,65,110,21093

92,110,68,22035

110,92,68,21936

68,110,92,22308

92,68,110,22052

92,110,71,23235

110,92,71,23135

71,110,92,23392

92,71,110,23017

92,110,74,24106

110,92,74,24003

74,110,92,24035

92,74,110,23982

92,110,77,24974

110,92,77,24868

77,110,92,25115

92,77,110,24943

92,110,80,25839

110,92,80,25727

80,110,92,25809

92,80,110,25906

92,110,83,27042

110,92,83,26928

83,110,92,26838

92,83,110,26870

92,110,86,27915

110,92,86,27796

86,110,92,27918

92,86,110,27829

92,110,89,28782

110,92,89,28665

89,110,92,28563

92,89,110,28793

92,110,92,29644

110,92,92,29521

92,92,110,29755

95,110,41,14046

110,95,41,13927

41,110,95,14464

95,41,110,13879

95,110,44,14937

110,95,44,14814

44,110,95,15590

95,44,110,14879

95,110,47,16189

110,95,47,16051

47,110,95,16720

95,47,110,15873

95,110,50,17090

110,95,50,16946

50,110,95,17380

95,50,110,16868

95,110,53,17993

110,95,53,17842

53,110,95,18510

95,53,110,17874

95,110,56,18887

110,95,56,18732

56,110,95,19232

95,56,110,18868

95,110,59,20133

110,95,59,19968

59,110,95,20301

95,59,110,19865

95,110,62,21034

110,95,62,20861

62,110,95,21428

95,62,110,20865

95,110,65,21941

110,95,65,21755

65,110,95,22094

95,65,110,21861

95,110,68,22831

110,95,68,22643

68,110,95,23220

95,68,110,22857

95,110,71,24080

110,95,71,23880

71,110,95,24348

95,71,110,23856

95,110,74,24986

110,95,74,24777

74,110,95,25012

95,74,110,24857

95,110,77,25888

110,95,77,25675

77,110,95,26140

95,77,110,25854

95,110,80,26781

110,95,80,26561

80,110,95,26857

95,80,110,26851

95,110,83,28033

110,95,83,27799

83,110,95,27930

95,83,110,27845

95,110,86,28934

110,95,86,28698

86,110,95,29059

95,86,110,28847

95,110,89,29837

110,95,89,29593

89,110,95,29720

95,89,110,29847

95,110,92,30746

110,95,92,30480

92,110,95,30849

95,92,110,30839

95,110,95,31983

110,95,95,31718

95,95,110,31840

98,110,41,14339

110,98,41,14358

41,110,98,14870

98,41,110,14169

98,110,44,15249

110,98,44,15280

44,110,98,16030

98,44,110,15186

98,110,47,16523

110,98,47,16552

47,110,98,17186

98,47,110,16205

98,110,50,17445

110,98,50,17477

50,110,98,17873

98,50,110,17222

98,110,53,18368

110,98,53,18400

53,110,98,19033

98,53,110,18243

98,110,56,19284

110,98,56,19316

56,110,98,19769

98,56,110,19263

98,110,59,20558

110,98,59,20590

59,110,98,20872

98,59,110,20278

98,110,62,21474

110,98,62,21516

62,110,98,22030

98,62,110,21297

98,110,65,22399

110,98,65,22440

65,110,98,22713

98,65,110,22320

98,110,68,23310

110,98,68,23354

68,110,98,23875

98,68,110,23336

98,110,71,24584

110,98,71,24633

71,110,98,25034

98,71,110,24356

98,110,74,25507

110,98,74,25556

74,110,98,25719

98,74,110,25371

98,110,77,26430

110,98,77,26477

77,110,98,26875

98,77,110,26390

98,110,80,27341

110,98,80,27395

80,110,98,27614

98,80,110,27407

98,110,83,28610

110,98,83,28669

83,110,98,28714

98,83,110,28430

98,110,86,29535

110,98,86,29594

86,110,98,29875

98,86,110,29446

98,110,89,30459

110,98,89,30518

89,110,98,30563

98,89,110,30467

98,110,92,31370

110,98,92,31431

92,110,98,31717

98,92,110,31485

98,110,95,32643

110,98,95,32708

95,110,98,32877

98,95,110,32501

98,110,98,33584

110,98,98,33638

98,98,110,33520

101,110,41,14839

110,101,41,14797

41,110,101,15280

101,41,110,14658

101,110,44,15780

110,101,44,15743

44,110,101,16471

101,44,110,15709

101,110,47,17092

110,101,47,17056

47,110,101,17656

101,47,110,16762

101,110,50,18048

110,101,50,18008

50,110,101,18361

101,50,110,17819

101,110,53,19017

110,101,53,18961

53,110,101,19554

101,53,110,18873

101,110,56,19946

110,101,56,19902

56,110,101,20311

101,56,110,19927

101,110,59,21265

110,101,59,21221

59,110,101,21448

101,59,110,20978

101,110,62,22216

110,101,62,22168

62,110,101,22634

101,62,110,22031

101,110,65,23173

110,101,65,23123

65,110,101,23340

101,65,110,23086

101,110,68,24117

110,101,68,24067

68,110,101,24531

101,68,110,24137

101,110,71,25432

110,101,71,25381

71,110,101,25721

101,71,110,25197

101,110,74,26388

110,101,74,26331

74,110,101,26425

101,74,110,26251

101,110,77,27342

110,101,77,27283

77,110,101,27615

101,77,110,27301

101,110,80,28286

110,101,80,28227

80,110,101,28375

101,80,110,28358

101,110,83,29617

110,101,83,29544

83,110,101,29508

101,83,110,29409

101,110,86,30555

110,101,86,30494

86,110,101,30699

101,86,110,30465

101,110,89,31511

110,101,89,31445

89,110,101,31401

101,89,110,31519

101,110,92,32470

110,101,92,32389

92,110,101,32593

101,92,110,32571

101,110,95,33774

110,101,95,33704

95,110,101,33782

101,95,110,33622

101,110,98,34724

110,101,98,34656

98,110,101,34486

101,98,110,34679

101,110,101,35694

110,101,101,35612

101,101,110,35735

104,110,41,15154

110,104,41,15239

41,110,104,15680

104,41,110,14968

104,110,44,16117

110,104,44,16206

44,110,104,16899

104,44,110,16046

104,110,47,17458

110,104,47,17559

47,110,104,18118

104,47,110,17123

104,110,50,18431

110,104,50,18540

50,110,104,18843

104,50,110,18199

104,110,53,19409

110,104,53,19519

53,110,104,20064

104,53,110,19272

104,110,56,20388

110,104,56,20494

56,110,104,20843

104,56,110,20350

104,110,59,21717

110,104,59,21845

59,110,104,22010

104,59,110,21428

104,110,62,22691

110,104,62,22826

62,110,104,23232

104,62,110,22505

104,110,65,23663

110,104,65,23802

65,110,104,23953

104,65,110,23577

104,110,68,24632

110,104,68,24775

68,110,104,25177

104,68,110,24656

104,110,71,25974

110,104,71,26129

71,110,104,26395

104,71,110,25732

104,110,74,26947

110,104,74,27110

74,110,104,27121

104,74,110,26809

104,110,77,27922

110,104,77,28087

77,110,104,28344

104,77,110,27885

104,110,80,28888

110,104,80,29062

80,110,104,29123

104,80,110,28965

104,110,83,30230

110,104,83,30412

83,110,104,30288

104,83,110,30033

104,110,86,31204

110,104,86,31394

86,110,104,31507

104,86,110,31115

104,110,89,32194

110,104,89,32376

89,110,104,32235

104,89,110,32189

104,110,92,33150

110,104,92,33350

92,110,104,33462

104,92,110,33269

104,110,95,34496

110,104,95,34702

95,110,104,34680

104,95,110,34344

104,110,98,35467

110,104,98,35683

98,110,104,35402

104,98,110,35421

104,110,101,36444

110,104,101,36662

101,110,104,36624

104,101,110,36497

104,110,104,37414

110,104,104,37635

104,104,110,37570

107,110,41,15622

110,107,41,15672

41,110,107,16248

107,41,110,15435

107,110,44,16618

110,107,44,16670

44,110,107,17515

107,44,110,16543

107,110,47,17998

110,107,47,18066

47,110,107,18784

107,47,110,17654

107,110,50,19006

110,107,50,19073

50,110,107,19529

107,50,110,18762

107,110,53,20025

110,107,53,20080

53,110,107,20798

107,53,110,19872

107,110,56,21009

110,107,56,21078

56,110,107,21605

107,56,110,20982

107,110,59,22390

110,107,59,22469

59,110,107,22809

107,59,110,22093

107,110,62,23394

110,107,62,23477

62,110,107,24078

107,62,110,23199

107,110,65,24398

110,107,65,24485

65,110,107,24820

107,65,110,24312

107,110,68,25398

110,107,68,25484

68,110,107,26089

107,68,110,25419

107,110,71,26782

110,107,71,26877

71,110,107,27355

107,71,110,26530

107,110,74,27786

110,107,74,27883

74,110,107,28098

107,74,110,27641

107,110,77,28789

110,107,77,28892

77,110,107,29366

107,77,110,28753

107,110,80,29806

110,107,80,29897

80,110,107,30176

107,80,110,29861

107,110,83,31175

110,107,83,31285

83,110,107,31377

107,83,110,30969

107,110,86,32178

110,107,86,32291

86,110,107,32644

107,86,110,32082

107,110,89,33181

110,107,89,33300

89,110,107,33388

107,89,110,33193

107,110,92,34198

110,107,92,34302

92,110,107,34667

107,92,110,34302

107,110,95,35571

110,107,95,35694

95,110,107,35930

107,95,110,35412

107,110,98,36571

110,107,98,36704

98,110,107,36675

107,98,110,36524

107,110,101,37580

110,107,101,37714

101,110,107,37941

107,101,110,37632

107,110,104,38574

110,107,104,38709

104,110,107,38749

107,104,110,38737

107,110,107,39957

110,107,107,40103

107,107,110,39847

110,110,41,16117

41,110,110,16662

110,41,110,15919

110,110,44,17139

44,110,110,17956

110,44,110,17067

110,110,47,18569

47,110,110,19257

110,47,110,18211

110,110,50,19618

50,110,110,20018

110,50,110,19359

110,110,53,20645

53,110,110,21322

110,53,110,20498

110,110,56,21669

56,110,110,22148

110,56,110,21647

110,110,59,23102

59,110,110,23383

110,59,110,22790

110,110,62,24134

62,110,110,24680

110,62,110,23937

110,110,65,25171

65,110,110,25448

110,65,110,25080

110,110,68,26198

68,110,110,26745

110,68,110,26228

110,110,71,27629

71,110,110,28043

110,71,110,27373

110,110,74,28664

74,110,110,28808

110,74,110,28517

110,110,77,29703

77,110,110,30104

110,77,110,29664

110,110,80,30742

80,110,110,30940

110,80,110,30806

110,110,83,32161

83,110,110,32168

110,83,110,31950

110,110,86,33194

86,110,110,33467

110,86,110,33094

110,110,89,34244

89,110,110,34240

110,89,110,34243

110,110,92,35266

92,110,110,35538

110,92,110,35387

110,110,95,36696

95,110,110,36832

110,95,110,36536

110,110,98,37734

98,110,110,37603

110,98,110,37680

110,110,101,38768

101,110,110,38899

110,101,110,38825

110,110,104,39795

104,110,110,39726

110,104,110,39970

110,110,107,41224

107,110,110,40959

110,107,110,41115

110,110,110,42258

41,113,41,6539

113,41,41,6186

41,41,113,6454

44,113,41,7047

113,44,41,6634

41,113,44,6942

44,41,113,6954

44,113,44,7486

113,44,44,7052

44,44,113,7453

47,113,41,7550

113,47,41,7078

41,113,47,7531

47,41,113,7456

47,113,44,8020

113,47,44,7527

44,113,47,8120

47,44,113,7987

47,113,47,8723

113,47,47,8156

47,47,113,8527

50,113,41,7856

113,50,41,7522

41,113,50,7949

50,41,113,7749

50,113,44,8350

113,50,44,7997

44,113,50,8562

50,44,113,8315

50,113,47,9051

113,50,47,8664

47,113,50,9182

50,47,113,8873

50,113,50,9549

113,50,50,9145

50,50,113,9437

53,113,41,8359

113,53,41,7962

41,113,53,8365

53,41,113,8258

53,113,44,8879

113,53,44,8468

44,113,53,9014

53,44,113,8853

53,113,47,9635

113,53,47,9173

47,113,53,9663

53,47,113,9452

53,113,50,10170

113,53,50,9688

50,113,53,10051

53,50,113,10047

53,113,53,10705

113,53,53,10201

53,53,113,10636

56,113,41,8683

113,56,41,8410

41,113,56,8775

56,41,113,8576

56,113,44,9232

113,56,44,8943

44,113,56,9455

56,44,113,9200

56,113,47,10006

113,56,47,9688

47,113,56,10139

56,47,113,9818

56,113,50,10565

113,56,50,10225

50,113,56,10542

56,50,113,10442

56,113,53,11123

113,56,53,10768

53,113,56,11224

56,53,113,11060

56,113,56,11665

113,56,56,11303

56,56,113,11691

59,113,41,9168

113,59,41,8850

41,113,59,9360

59,41,113,9060

59,113,44,9745

113,59,44,9418

44,113,59,10094

59,44,113,9711

59,113,47,10570

113,59,47,10199

47,113,59,10821

59,47,113,10374

59,113,50,11151

113,59,50,10769

50,113,59,11249

59,50,113,11034

59,113,53,11740

113,59,53,11336

53,113,59,11978

59,53,113,11689

59,113,56,12315

113,59,56,11900

56,113,59,12439

59,56,113,12360

59,113,59,13137

113,59,59,12682

59,59,113,13059

62,113,41,9674

113,62,41,9297

41,113,62,9781

62,41,113,9564

62,113,44,10285

113,62,44,9887

44,113,62,10541

62,44,113,10258

62,113,47,11149

113,62,47,10710

47,113,62,11300

62,47,113,10954

62,113,50,11771

113,62,50,11304

50,113,62,11752

62,50,113,11644

62,113,53,12389

113,62,53,11908

53,113,62,12512

62,53,113,12348

62,113,56,12998

113,62,56,12496

56,113,62,12998

62,56,113,13084

62,113,59,13867

113,62,59,13323

59,113,62,13722

62,59,113,13908

62,113,62,14483

113,62,62,13918

62,62,113,14607

65,113,41,9973

113,65,41,9742

41,113,65,10195

65,41,113,9866

65,113,44,10607

113,65,44,10358

44,113,65,10988

65,44,113,10584

65,113,47,11495

113,65,47,11224

47,113,65,11780

65,47,113,11315

65,113,50,12132

113,65,50,11850

50,113,65,12254

65,50,113,12020

65,113,53,12776

113,65,53,12477

53,113,65,13046

65,53,113,12775

65,113,56,13405

113,65,56,13095

56,113,65,13552

65,56,113,13615

65,113,59,14295

113,65,59,13962

59,113,65,14306

65,59,113,14067

65,113,62,14938

113,65,62,14585

62,113,65,15102

65,62,113,14767

65,113,65,15591

113,65,65,15213

65,65,113,15474

68,113,41,10480

113,68,41,10180

41,113,68,10605

68,41,113,10378

68,113,44,11144

113,68,44,10834

44,113,68,11432

68,44,113,11124

68,113,47,12082

113,68,47,11733

47,113,68,12255

68,47,113,11885

68,113,50,12753

113,68,50,12390

50,113,68,12747

68,50,113,12671

68,113,53,13427

113,68,53,13044

53,113,68,13570

68,53,113,13542

68,113,56,14083

113,68,56,13691

56,113,68,14100

68,56,113,14294

68,113,59,15021

113,68,59,14594

59,113,68,14885

68,59,113,14784

68,113,62,15693

113,68,62,15249

62,113,68,15711

68,62,113,15525

68,113,65,16368

113,68,65,15910

65,113,68,16202

68,65,113,16266

68,113,68,17029

113,68,68,16557

68,68,113,17005

71,113,41,10986

113,71,41,10628

41,113,71,11193

71,41,113,10872

71,113,44,11681

113,71,44,11302

44,113,71,12067

71,44,113,11676

71,113,47,12666

113,71,47,12249

47,113,71,12937

71,47,113,12494

71,113,50,13371

113,71,50,12929

50,113,71,13448

71,50,113,13395

71,113,53,14074

113,71,53,13612

53,113,71,14323

71,53,113,14187

71,113,56,14769

113,71,56,14291

56,113,71,14878

71,56,113,14719

71,113,59,15751

113,71,59,15230

59,113,71,15705

71,59,113,15496

71,113,62,16460

113,71,62,15912

62,113,71,16577

71,62,113,16276

71,113,65,17160

113,71,65,16602

65,113,71,17090

71,65,113,17053

71,113,68,17852

113,71,68,17278

68,113,71,17961

71,68,113,17832

71,113,71,18841

113,71,71,18217

71,71,113,18609

74,113,41,11290

113,74,41,11073

41,113,74,11613

74,41,113,11189

74,113,44,12005

113,74,44,11778

44,113,74,12515

74,44,113,12031

74,113,47,13008

113,74,47,12756

47,113,74,13420

74,47,113,12832

74,113,50,13734

113,74,50,13471

50,113,74,13953

74,50,113,13756

74,113,53,14460

113,74,53,14181

53,113,74,14856

74,53,113,14324

74,113,56,15180

113,74,56,14886

56,113,74,15434

74,56,113,15122

74,113,59,16181

113,74,59,15872

59,113,74,16291

74,59,113,15923

74,113,62,16906

113,74,62,16583

62,113,74,17198

74,62,113,16723

74,113,65,17629

113,74,65,17293

65,113,74,17729

74,65,113,17520

74,113,68,18349

113,74,68,18000

68,113,74,18634

74,68,113,18321

74,113,71,19350

113,74,71,18978

71,113,74,19540

74,71,113,19118

74,113,74,20077

113,74,74,19692

74,74,113,19917

77,113,41,11794

113,77,41,11515

41,113,77,12027

77,41,113,11690

77,113,44,12543

113,77,44,12250

44,113,77,12966

77,44,113,12562

77,113,47,13592

113,77,47,13267

47,113,77,13899

77,47,113,13515

77,113,50,14351

113,77,50,14010

50,113,77,14456

77,50,113,14130

77,113,53,15109

113,77,53,14754

53,113,77,15392

77,53,113,14965

77,113,56,15854

113,77,56,15488

56,113,77,15990

77,56,113,15801

77,113,59,16910

113,77,59,16506

59,113,77,16880

77,59,113,16638

77,113,62,17666

113,77,62,17248

62,113,77,17816

77,62,113,17475

77,113,65,18422

113,77,65,17987

65,113,77,18372

77,65,113,18306

77,113,68,19171

113,77,68,18723

68,113,77,19307

77,68,113,19145

77,113,71,20223

113,77,71,19742

71,113,77,20241

77,71,113,19981

77,113,74,20980

113,77,74,20482

74,113,77,20798

77,74,113,20815

77,113,77,21739

113,77,77,21223

77,77,113,21650

80,113,41,12120

113,80,41,11958

41,113,80,12437

80,41,113,12042

80,113,44,12892

113,80,44,12723

44,113,80,13407

80,44,113,13013

80,113,47,13969

113,80,47,13780

47,113,80,14370

80,47,113,13883

80,113,50,14748

113,80,50,14549

50,113,80,14949

80,50,113,14520

80,113,53,15524

113,80,53,15318

53,113,80,15916

80,53,113,15382

80,113,56,16298

113,80,56,16085

56,113,80,16535

80,56,113,16236

80,113,59,17372

113,80,59,17141

59,113,80,17457

80,59,113,17094

80,113,62,18152

113,80,62,17914

62,113,80,18429

80,62,113,17956

80,113,65,18929

113,80,65,18686

65,113,80,19002

80,65,113,18815

80,113,68,19702

113,80,68,19448

68,113,80,19970

80,68,113,19671

80,113,71,20776

113,80,71,20504

71,113,80,20938

80,71,113,20532

80,113,74,21556

113,80,74,21273

74,113,80,21513

80,74,113,21389

80,113,77,22336

113,80,77,22042

77,113,80,22479

80,77,113,22247

80,113,80,23106

113,80,80,22808

80,80,113,23107

83,113,41,12605

113,83,41,12404

41,113,83,13024

83,41,113,12523

83,113,44,13403

113,83,44,13196

44,113,83,14039

83,44,113,13521

83,113,47,14525

113,83,47,14295

47,113,83,15055

83,47,113,14210

83,113,50,15334

113,83,50,15088

50,113,83,15652

83,50,113,15098

83,113,53,16142

113,83,53,15890

53,113,83,16662

83,53,113,15990

83,113,56,16946

113,83,56,16682

56,113,83,17315

83,56,113,16886

83,113,59,18068

113,83,59,17781

59,113,83,18277

83,59,113,17779

83,113,62,18877

113,83,62,18577

62,113,83,19296

83,62,113,18673

83,113,65,19685

113,83,65,19377

65,113,83,19891

83,65,113,19565

83,113,68,20488

113,83,68,20170

68,113,83,20907

83,68,113,20459

83,113,71,21609

113,83,71,21264

71,113,83,21922

83,71,113,21350

83,113,74,22417

113,83,74,22066

74,113,83,22517

83,74,113,22242

83,113,77,23227

113,83,77,22864

77,113,83,23533

83,77,113,23137

83,113,80,24031

113,83,80,23654

80,113,83,24179

83,80,113,24030

83,113,83,25152

113,83,83,24753

83,83,113,24923

86,113,41,13113

113,86,41,12846

41,113,86,13438

86,41,113,13115

86,113,44,13944

113,86,44,13664

44,113,86,14488

86,44,113,13855

86,113,47,15111

113,86,47,14804

47,113,86,15537

86,47,113,14779

86,113,50,15953

113,86,50,15633

50,113,86,16156

86,50,113,15706

86,113,53,16793

113,86,53,16458

53,113,86,17201

86,53,113,16638

86,113,56,17625

113,86,56,17279

56,113,86,17872

86,56,113,17566

86,113,59,18797

113,86,59,18414

59,113,86,18865

86,59,113,18495

86,113,62,19639

113,86,62,19246

62,113,86,19913

86,62,113,19423

86,113,65,20479

113,86,65,20070

65,113,86,20530

86,65,113,20353

86,113,68,21309

113,86,68,20892

68,113,86,21578

86,68,113,21281

86,113,71,22482

113,86,71,22026

71,113,86,22626

86,71,113,22212

86,113,74,23320

113,86,74,22852

74,113,86,23242

86,74,113,23134

86,113,77,24162

113,86,77,23683

77,113,86,24291

86,77,113,24069

86,113,80,24998

113,86,80,24502

80,113,86,24959

86,80,113,24996

86,113,83,26164

113,86,83,25641

83,113,86,25952

86,83,113,25926

86,113,86,27007

113,86,86,26470
