X,Y,time_us
69,25,57
25,69,55
69,27,60
27,69,61
69,29,65
29,69,65
69,31,70
31,69,70
69,33,73
33,69,74
69,35,78
35,69,77
69,37,83
37,69,83
69,39,87
39,69,87
69,41,91
41,69,91
69,43,95
43,69,95
69,45,100
45,69,98
69,47,103
47,69,103
69,49,107
49,69,109
69,51,110
51,69,112
69,53,117
53,69,117
69,55,120
55,69,120
69,57,124
57,69,124
69,59,129
59,69,129
69,61,133
61,69,133
69,63,138
63,69,138
69,65,141
65,69,142
69,67,146
67,69,146
69,69,150
71,15,50
15,71,34
71,17,47
17,71,40
71,19,44
19,71,44
71,21,48
21,71,48
71,23,54
23,71,53
71,25,58
25,71,57
71,27,63
27,71,62
71,29,67
29,71,66
71,31,71
31,71,71
71,33,76
33,71,75
71,35,80
35,71,80
71,37,84
37,71,85
71,39,89
39,71,89
71,41,92
41,71,93
71,43,98
43,71,98
71,45,102
45,71,102
71,47,106
47,71,106
71,49,110
49,71,109
71,51,115
51,71,115
71,53,118
53,71,120
71,55,124
55,71,124
71,57,128
57,71,128
71,59,133
59,71,133
71,61,136
61,71,137
71,63,141
63,71,142
71,65,145
65,71,146
71,67,150
67,71,151
71,69,155
69,71,155
71,71,159
73,15,38
15,73,36
73,17,41
17,73,40
73,19,45
19,73,45
73,21,50
21,73,49
73,23,53
23,73,55
73,25,59
25,73,59
73,27,63
27,73,64
73,29,69
29,73,69
73,31,73
31,73,74
73,33,78
33,73,77
73,35,82
35,73,82
73,37,87
37,73,86
73,39,91
39,73,92
73,41,96
41,73,95
73,43,100
43,73,100
73,45,104
45,73,104
73,47,109
47,73,109
73,49,114
49,73,114
73,51,117
51,73,118
73,53,123
53,73,122
73,55,126
55,73,127
73,57,132
57,73,132
73,59,136
59,73,135
73,61,141
61,73,140
73,63,145
63,73,146
73,65,150
65,73,149
73,67,154
67,73,154
73,69,159
69,73,157
73,71,163
71,73,163
73,73,168
75,15,38
15,75,37
75,17,43
17,75,42
75,19,46
19,75,46
75,21,51
21,75,50
75,23,56
23,75,55
75,25,60
25,75,60
75,27,66
27,75,64
75,29,69
29,75,69
75,31,74
31,75,75
75,33,80
33,75,80
75,35,84
35,75,83
75,37,89
37,75,89
75,39,93
39,75,93
75,41,98
41,75,98
75,43,103
43,75,103
75,45,106
45,75,107
75,47,112
47,75,112
75,49,116
49,75,117
75,51,122
51,75,122
75,53,126
53,75,126
75,55,130
55,75,131
75,57,134
57,75,136
75,59,140
59,75,140
75,61,145
61,75,144
75,63,149
63,75,149
75,65,154
65,75,152
75,67,158
67,75,157
75,69,163
69,75,163
75,71,167
71,75,167
75,73,172
73,75,171
75,75,177
77,17,44
17,77,42
77,19,48
19,77,47
77,21,52
21,77,53
77,23,57
23,77,57
77,25,62
25,77,62
77,27,67
27,77,66
77,29,72
29,77,72
77,31,77
31,77,77
77,33,82
33,77,82
77,35,87
35,77,85
77,37,92
37,77,91
77,39,96
39,77,95
77,41,101
41,77,101
77,43,105
43,77,105
77,45,111
45,77,110
77,47,115
47,77,115
77,49,119
49,77,119
77,51,125
51,77,125
77,53,130
53,77,129
77,55,134
55,77,133
77,57,138
57,77,139
77,59,144
59,77,144
77,61,148
61,77,149
77,63,153
63,77,153
77,65,158
65,77,158
77,67,163
67,77,162
77,69,167
69,77,167
77,71,173
